age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit,contact_date
35,student,single,secondary,0,188,1,0,cellular,863,1,78,8,success,1,2023-05-05
30,blue-collar,married,secondary,0,61,1,0,cellular,525,1,-1,0,unknown,1,2023-05-05
58,admin.,married,secondary,0,2160,1,1,cellular,1090,1,-1,0,unknown,1,2023-05-05
37,management,married,tertiary,0,658,1,0,cellular,838,1,-1,0,unknown,1,2023-05-05
39,management,married,tertiary,0,0,1,0,cellular,811,2,-1,0,unknown,1,2023-05-05
31,blue-collar,single,secondary,0,196,1,0,cellular,568,1,341,7,failure,1,2023-05-05
33,self-employed,single,tertiary,0,94,1,0,cellular,955,2,-1,0,unknown,1,2023-05-05
41,management,married,tertiary,0,326,1,0,cellular,788,1,-1,0,unknown,1,2023-05-05
44,services,married,secondary,0,-395,1,0,cellular,894,1,-1,0,unknown,1,2023-05-05
46,blue-collar,married,unknown,0,9328,1,0,cellular,725,3,-1,0,unknown,1,2023-05-05
30,technician,single,secondary,0,-522,1,1,cellular,670,2,286,6,failure,1,2023-05-05
35,admin.,married,secondary,0,1286,1,0,cellular,862,3,337,1,other,1,2023-05-05
27,admin.,married,secondary,0,710,1,1,cellular,653,1,334,2,success,1,2023-05-06
39,technician,divorced,tertiary,1,3,0,0,cellular,488,1,-1,0,unknown,1,2023-05-06
32,self-employed,single,tertiary,0,0,1,0,cellular,767,1,-1,0,unknown,1,2023-05-06
37,technician,divorced,secondary,0,141,1,0,cellular,848,1,364,3,failure,1,2023-05-06
31,technician,single,secondary,0,53,1,1,cellular,530,1,-1,0,unknown,1,2023-05-06
30,management,divorced,tertiary,0,415,1,1,cellular,984,1,343,4,failure,1,2023-05-06
34,entrepreneur,married,tertiary,0,0,1,0,cellular,611,1,183,1,failure,1,2023-05-06
31,blue-collar,single,secondary,0,1979,1,1,cellular,1205,1,-1,0,unknown,1,2023-05-06
27,admin.,married,secondary,0,0,1,0,cellular,837,1,-1,0,unknown,1,2023-05-06
36,management,single,tertiary,0,7506,1,0,cellular,839,2,188,1,success,1,2023-05-06
32,admin.,married,secondary,0,752,1,0,cellular,519,2,166,5,failure,1,2023-05-06
49,management,married,secondary,0,99,1,0,cellular,687,2,343,1,failure,1,2023-05-06
29,admin.,single,secondary,0,266,1,0,cellular,540,1,-1,0,unknown,1,2023-05-06
29,admin.,single,secondary,0,27,1,0,cellular,754,1,-1,0,unknown,1,2023-05-06
28,blue-collar,single,secondary,0,524,1,0,cellular,554,2,-1,0,unknown,1,2023-05-06
60,management,married,tertiary,0,5990,1,0,cellular,396,3,-1,0,unknown,1,2023-05-06
33,management,married,secondary,0,3935,1,0,cellular,765,1,342,2,failure,1,2023-05-06
35,management,married,tertiary,0,991,1,0,cellular,1489,3,-1,0,unknown,1,2023-05-06
31,management,single,tertiary,0,59,1,1,cellular,1347,2,363,1,failure,1,2023-05-06
40,management,married,tertiary,0,1598,1,1,cellular,1074,4,344,3,failure,1,2023-05-06
29,management,married,tertiary,0,0,1,0,cellular,667,2,-1,0,unknown,1,2023-05-06
35,management,married,tertiary,0,802,1,0,cellular,686,2,-1,0,unknown,1,2023-05-06
32,management,married,tertiary,0,2465,1,1,cellular,923,1,-1,0,unknown,1,2023-05-07
26,management,single,tertiary,0,114,1,0,cellular,457,1,-1,0,unknown,1,2023-05-07
42,blue-collar,married,primary,0,1461,1,0,cellular,757,2,170,3,failure,1,2023-05-07
33,admin.,single,tertiary,0,475,1,0,cellular,1046,1,-1,0,unknown,1,2023-05-07
36,management,single,tertiary,0,4,1,0,cellular,855,2,342,1,failure,1,2023-05-07
35,management,single,tertiary,0,1618,1,1,cellular,542,1,-1,0,unknown,1,2023-05-07
30,services,single,secondary,0,-271,1,0,cellular,609,1,337,1,success,1,2023-05-07
59,admin.,single,secondary,0,2166,1,1,cellular,574,1,-1,0,unknown,1,2023-05-07
44,blue-collar,married,primary,0,4031,1,0,cellular,983,4,-1,0,unknown,1,2023-05-07
50,services,married,primary,0,5024,1,1,cellular,661,1,267,11,other,1,2023-05-07
51,technician,married,secondary,0,-1944,1,0,cellular,623,1,-1,0,unknown,1,2023-05-07
51,admin.,married,secondary,0,3025,0,0,cellular,476,1,352,1,other,1,2023-05-07
60,blue-collar,married,unknown,0,2090,1,0,cellular,957,2,-1,0,unknown,1,2023-05-07
29,technician,single,tertiary,0,0,1,0,cellular,347,2,337,6,failure,1,2023-05-07
43,management,married,tertiary,0,1429,1,0,cellular,1030,1,169,3,success,1,2023-05-07
31,admin.,single,secondary,0,0,1,0,cellular,895,2,295,2,failure,1,2023-05-07
26,blue-collar,single,secondary,0,311,1,0,cellular,798,2,-1,0,unknown,1,2023-05-07
23,housemaid,married,tertiary,0,66,1,0,cellular,1391,2,-1,0,unknown,1,2023-05-07
49,blue-collar,single,primary,0,2146,1,0,cellular,1516,2,353,2,other,1,2023-05-07
42,unemployed,married,secondary,0,356,1,0,cellular,787,3,356,2,failure,1,2023-05-07
39,blue-collar,married,secondary,0,62,1,0,cellular,877,3,-1,0,unknown,1,2023-05-07
45,admin.,married,secondary,1,-106,1,1,cellular,553,3,288,1,other,1,2023-05-07
45,services,divorced,secondary,0,608,1,1,cellular,1135,3,323,30,failure,1,2023-05-07
39,technician,divorced,secondary,0,291,1,0,cellular,882,2,-1,0,unknown,1,2023-05-07
45,blue-collar,divorced,secondary,0,-184,1,0,cellular,878,3,170,5,failure,1,2023-05-07
39,admin.,single,secondary,0,2345,1,0,cellular,491,2,344,2,failure,1,2023-05-08
23,technician,single,secondary,0,4,1,0,cellular,763,1,-1,0,unknown,1,2023-05-08
57,admin.,married,secondary,0,6005,1,0,cellular,704,1,323,6,failure,1,2023-05-08
32,blue-collar,married,secondary,0,333,1,0,cellular,501,2,-1,0,unknown,1,2023-05-08
29,management,single,tertiary,0,3041,1,0,cellular,606,3,-1,0,unknown,1,2023-05-08
42,management,married,tertiary,0,4,1,0,cellular,579,2,295,1,success,1,2023-05-08
47,blue-collar,divorced,primary,0,603,1,1,cellular,1080,1,-1,0,unknown,1,2023-05-08
36,management,married,tertiary,0,0,1,0,cellular,308,3,-1,0,unknown,1,2023-05-08
57,management,married,tertiary,0,830,1,1,cellular,662,1,367,1,success,1,2023-05-08
36,technician,single,tertiary,0,962,1,0,cellular,568,1,-1,0,unknown,1,2023-05-08
53,technician,single,tertiary,0,185,1,0,cellular,1448,2,-1,0,unknown,1,2023-05-08
56,blue-collar,divorced,primary,0,-9,1,1,cellular,728,1,-1,0,unknown,1,2023-05-08
33,admin.,divorced,tertiary,0,891,0,0,cellular,398,2,-1,0,unknown,1,2023-05-08
59,retired,married,tertiary,0,148,1,1,cellular,685,2,366,1,other,1,2023-05-08
47,retired,married,primary,0,1374,0,1,telephone,479,2,359,3,failure,1,2023-05-08
42,management,married,tertiary,0,-556,1,1,cellular,682,3,347,3,failure,1,2023-05-08
38,self-employed,single,tertiary,0,1612,1,0,cellular,423,1,-1,0,unknown,1,2023-05-08
40,self-employed,married,secondary,0,0,1,0,cellular,657,1,-1,0,unknown,1,2023-05-11
41,admin.,single,secondary,0,-109,1,1,cellular,1038,1,370,1,failure,1,2023-05-11
43,management,divorced,tertiary,0,580,1,0,cellular,1514,1,284,2,failure,1,2023-05-11
24,services,married,secondary,0,4500,1,0,cellular,733,2,-1,0,unknown,1,2023-05-11
40,services,married,secondary,0,-192,1,0,cellular,666,1,-1,0,unknown,1,2023-05-11
40,blue-collar,married,secondary,0,-438,0,0,cellular,1017,1,-1,0,unknown,1,2023-05-11
34,services,single,secondary,0,-701,1,0,cellular,610,2,-1,0,unknown,1,2023-05-11
36,management,single,tertiary,0,1400,1,0,cellular,608,3,-1,0,unknown,1,2023-05-11
38,services,married,secondary,0,5293,1,0,cellular,475,1,171,6,failure,1,2023-05-11
39,blue-collar,married,secondary,0,785,1,0,cellular,1232,2,-1,0,unknown,1,2023-05-11
25,student,single,primary,0,373,1,0,cellular,819,2,-1,0,unknown,1,2023-05-11
39,management,married,tertiary,0,763,1,0,cellular,877,7,300,2,other,1,2023-05-11
41,blue-collar,married,secondary,0,1236,1,0,cellular,911,3,-1,0,unknown,1,2023-05-11
36,admin.,divorced,secondary,0,-811,1,0,cellular,365,2,-1,0,unknown,1,2023-05-12
34,entrepreneur,married,primary,0,7279,1,0,cellular,882,1,-1,0,unknown,1,2023-05-12
34,admin.,divorced,secondary,0,479,1,0,cellular,515,1,350,5,failure,1,2023-05-12
38,housemaid,single,primary,0,199,1,0,cellular,1203,1,306,1,failure,1,2023-05-12
40,blue-collar,married,secondary,0,1808,1,0,cellular,560,1,-1,0,unknown,1,2023-05-12
31,admin.,married,secondary,0,2,1,1,cellular,703,4,-1,0,unknown,1,2023-05-12
37,blue-collar,married,primary,0,-106,1,1,cellular,690,1,-1,0,unknown,1,2023-05-12
58,entrepreneur,married,secondary,0,670,1,0,cellular,1272,1,-1,0,unknown,1,2023-05-12
48,services,divorced,secondary,0,-361,1,0,cellular,1062,3,349,3,other,1,2023-05-12
35,blue-collar,married,primary,0,159,1,1,cellular,826,1,-1,0,unknown,1,2023-05-12
34,admin.,single,secondary,0,151,1,0,cellular,590,1,370,1,other,1,2023-05-12
51,blue-collar,married,secondary,0,518,1,0,cellular,918,1,-1,0,unknown,1,2023-05-12
39,management,single,tertiary,0,5073,1,0,cellular,1182,1,286,4,failure,1,2023-05-12
39,admin.,married,secondary,0,607,1,0,cellular,454,2,364,3,failure,1,2023-05-12
36,blue-collar,divorced,primary,0,-308,1,0,cellular,725,1,-1,0,unknown,1,2023-05-12
47,services,married,secondary,0,367,1,0,cellular,309,1,306,4,success,1,2023-05-12
35,blue-collar,single,secondary,0,855,1,0,cellular,549,1,300,1,success,1,2023-05-12
33,blue-collar,married,secondary,0,1240,1,0,cellular,844,1,-1,0,unknown,1,2023-05-12
47,admin.,married,secondary,0,663,1,1,cellular,409,1,274,6,other,1,2023-05-12
38,services,single,secondary,0,895,1,0,cellular,1531,1,-1,0,unknown,1,2023-05-12
46,blue-collar,married,primary,0,804,1,0,cellular,1063,2,361,1,success,1,2023-05-12
42,blue-collar,married,primary,0,-407,1,1,cellular,829,7,-1,0,unknown,1,2023-05-12
47,blue-collar,married,secondary,0,802,1,1,cellular,289,2,-1,0,unknown,1,2023-05-12
37,admin.,single,primary,0,912,1,0,cellular,637,3,328,22,other,1,2023-05-12
31,admin.,single,tertiary,0,355,1,0,cellular,609,1,-1,0,unknown,1,2023-05-12
46,technician,married,secondary,0,3,1,1,cellular,614,3,-1,0,unknown,1,2023-05-12
36,services,single,secondary,0,0,1,0,cellular,398,6,-1,0,unknown,1,2023-05-12
40,services,married,secondary,0,1836,1,0,cellular,750,2,-1,0,unknown,1,2023-05-12
39,management,married,tertiary,0,1425,1,0,cellular,775,3,-1,0,unknown,1,2023-05-12
45,self-employed,divorced,tertiary,0,963,1,0,cellular,528,5,-1,0,unknown,1,2023-05-12
59,admin.,married,secondary,0,145,1,0,telephone,556,2,287,13,success,1,2023-05-12
34,blue-collar,married,secondary,0,634,0,1,cellular,737,3,-1,0,unknown,1,2023-05-12
40,blue-collar,married,unknown,0,87,1,0,cellular,477,3,-1,0,unknown,1,2023-05-13
50,blue-collar,married,primary,0,-522,1,0,cellular,863,3,-1,0,unknown,1,2023-05-13
36,blue-collar,married,primary,0,319,1,0,cellular,774,2,301,1,failure,1,2023-05-13
35,admin.,single,secondary,0,0,1,0,cellular,1073,1,-1,0,unknown,1,2023-05-13
36,blue-collar,single,secondary,0,478,1,0,cellular,610,1,-1,0,unknown,1,2023-05-13
35,blue-collar,single,primary,0,-276,1,0,cellular,850,1,-1,0,unknown,1,2023-05-13
47,blue-collar,married,primary,0,4227,1,0,cellular,659,1,-1,0,unknown,1,2023-05-13
47,housemaid,single,primary,0,2785,1,0,cellular,570,1,-1,0,unknown,1,2023-05-13
38,blue-collar,married,primary,0,1401,0,0,cellular,516,1,-1,0,unknown,1,2023-05-13
33,management,single,tertiary,0,0,1,0,cellular,585,1,-1,0,unknown,1,2023-05-13
38,blue-collar,married,primary,0,1852,1,0,cellular,606,1,-1,0,unknown,1,2023-05-13
39,blue-collar,married,secondary,0,462,1,0,cellular,590,1,-1,0,unknown,1,2023-05-13
43,housemaid,single,primary,0,800,1,0,cellular,902,1,-1,0,unknown,1,2023-05-13
33,technician,married,secondary,0,221,1,0,cellular,669,1,355,4,failure,1,2023-05-13
34,blue-collar,married,secondary,0,1089,1,0,cellular,394,3,-1,0,unknown,1,2023-05-13
28,admin.,divorced,secondary,0,451,1,0,cellular,302,1,301,1,success,1,2023-05-13
34,blue-collar,married,secondary,0,496,1,0,cellular,333,1,-1,0,unknown,1,2023-05-13
42,blue-collar,single,secondary,0,1080,1,1,cellular,951,3,370,4,failure,1,2023-05-13
33,management,married,tertiary,0,1064,1,0,cellular,562,1,-1,0,unknown,1,2023-05-13
39,management,married,tertiary,0,297,1,0,cellular,734,2,-1,0,unknown,1,2023-05-13
32,management,single,tertiary,0,3,1,0,cellular,568,1,-1,0,unknown,1,2023-05-13
34,management,single,tertiary,0,76,1,0,cellular,747,2,371,3,failure,1,2023-05-13
32,blue-collar,single,primary,0,398,1,0,cellular,716,1,-1,0,unknown,1,2023-05-13
48,admin.,divorced,secondary,0,83,1,0,cellular,1101,1,-1,0,unknown,1,2023-05-13
31,admin.,married,secondary,0,879,1,0,cellular,394,1,-1,0,unknown,1,2023-05-13
33,services,married,secondary,0,210,1,0,cellular,1207,2,-1,0,unknown,1,2023-05-13
48,services,divorced,secondary,0,-276,1,1,cellular,674,1,-1,0,unknown,1,2023-05-13
33,blue-collar,single,primary,0,863,1,0,telephone,622,3,-1,0,unknown,1,2023-05-13
30,student,single,tertiary,0,228,1,0,cellular,314,2,-1,0,unknown,1,2023-05-13
35,management,single,tertiary,0,1396,1,0,cellular,809,1,300,1,failure,1,2023-05-13
51,blue-collar,divorced,primary,0,-19,1,0,cellular,829,1,296,11,failure,1,2023-05-13
38,services,single,secondary,0,2253,1,0,cellular,937,3,-1,0,unknown,1,2023-05-13
39,blue-collar,single,primary,0,0,1,1,cellular,1975,5,-1,0,unknown,1,2023-05-13
27,blue-collar,single,primary,0,265,1,0,cellular,1119,2,-1,0,unknown,1,2023-05-13
50,technician,divorced,secondary,0,-54,1,1,cellular,698,2,292,1,failure,1,2023-05-13
34,management,single,tertiary,0,3821,1,0,cellular,649,2,-1,0,unknown,1,2023-05-13
38,blue-collar,divorced,primary,0,0,1,0,cellular,531,2,-1,0,unknown,1,2023-05-13
29,services,divorced,secondary,0,-7,1,0,cellular,1279,3,-1,0,unknown,1,2023-05-13
40,blue-collar,married,primary,0,830,1,0,cellular,873,3,370,2,failure,1,2023-05-13
32,technician,single,tertiary,0,0,1,1,cellular,440,2,-1,0,unknown,1,2023-05-13
38,blue-collar,married,primary,0,4406,1,0,telephone,689,2,-1,0,unknown,1,2023-05-13
36,admin.,divorced,secondary,0,437,1,0,cellular,722,2,344,1,success,1,2023-05-14
28,blue-collar,single,primary,0,54,1,0,cellular,533,1,371,1,other,1,2023-05-14
49,blue-collar,married,secondary,0,-454,1,0,cellular,558,1,-1,0,unknown,1,2023-05-14
26,blue-collar,single,secondary,0,1006,1,0,cellular,667,1,-1,0,unknown,1,2023-05-14
44,admin.,divorced,secondary,0,2999,1,0,cellular,717,1,-1,0,unknown,1,2023-05-14
49,management,married,tertiary,0,85,1,0,cellular,590,5,359,1,other,1,2023-05-14
31,self-employed,single,tertiary,0,17924,1,0,cellular,745,1,174,3,failure,1,2023-05-14
55,blue-collar,divorced,primary,0,8180,0,0,cellular,854,2,360,1,failure,1,2023-05-14
32,management,married,tertiary,0,2431,1,0,cellular,646,5,-1,0,unknown,1,2023-05-14
35,services,married,secondary,0,341,1,0,cellular,345,1,-1,0,unknown,1,2023-05-14
35,blue-collar,single,secondary,0,4963,1,0,cellular,456,1,300,1,failure,1,2023-05-14
31,admin.,married,secondary,0,8781,1,0,cellular,680,1,177,1,success,1,2023-05-14
28,admin.,divorced,secondary,0,-504,1,1,cellular,578,1,-1,0,unknown,1,2023-05-14
39,management,married,tertiary,0,1738,1,0,cellular,633,1,358,1,other,1,2023-05-14
48,blue-collar,married,primary,0,214,1,1,cellular,307,1,177,2,failure,1,2023-05-14
32,admin.,married,secondary,0,684,1,0,cellular,607,3,-1,0,unknown,1,2023-05-14
41,blue-collar,married,secondary,0,580,1,0,cellular,874,1,363,1,failure,1,2023-05-14
34,management,married,tertiary,0,273,1,0,cellular,492,1,175,2,failure,1,2023-05-14
32,blue-collar,single,secondary,0,811,1,0,cellular,563,1,-1,0,unknown,1,2023-05-14
34,admin.,married,primary,0,0,1,1,cellular,1020,1,-1,0,unknown,1,2023-05-14
36,self-employed,divorced,tertiary,0,1354,1,0,cellular,1723,1,356,2,success,1,2023-05-14
29,admin.,divorced,secondary,0,-254,1,0,cellular,406,2,-1,0,unknown,1,2023-05-14
54,management,divorced,tertiary,0,-449,1,0,cellular,691,1,-1,0,unknown,1,2023-05-14
29,blue-collar,married,secondary,0,7863,1,0,cellular,1129,1,-1,0,unknown,1,2023-05-14
35,blue-collar,divorced,secondary,0,336,1,0,cellular,191,1,346,2,failure,1,2023-05-14
36,blue-collar,married,secondary,0,1049,1,0,cellular,224,4,-1,0,unknown,1,2023-05-14
37,services,married,secondary,0,6089,1,0,cellular,616,2,-1,0,unknown,1,2023-05-14
37,management,divorced,tertiary,0,-42,1,0,cellular,668,2,-1,0,unknown,1,2023-05-14
31,blue-collar,single,secondary,0,953,1,0,cellular,479,1,346,2,success,1,2023-05-14
33,admin.,single,secondary,0,315,1,1,cellular,888,3,-1,0,unknown,1,2023-05-14
59,retired,divorced,secondary,0,5845,0,0,cellular,1060,2,-1,0,unknown,1,2023-05-14
30,blue-collar,married,secondary,0,378,1,0,cellular,566,2,-1,0,unknown,1,2023-05-14
53,services,divorced,secondary,0,765,1,0,cellular,959,3,174,7,other,1,2023-05-14
26,blue-collar,married,secondary,0,5795,1,0,cellular,1094,2,-1,0,unknown,1,2023-05-14
30,admin.,single,secondary,0,315,1,0,cellular,884,3,346,4,failure,1,2023-05-14
35,management,single,tertiary,0,916,1,0,cellular,460,2,-1,0,unknown,1,2023-05-14
34,admin.,married,secondary,0,124,1,0,telephone,604,4,366,2,other,1,2023-05-14
33,services,married,secondary,0,207,1,0,cellular,629,4,-1,0,unknown,1,2023-05-14
59,retired,married,tertiary,0,422,1,0,cellular,647,4,-1,0,unknown,1,2023-05-14
36,technician,single,secondary,0,125,1,0,cellular,676,3,-1,0,unknown,1,2023-05-15
34,services,single,secondary,0,2,1,0,cellular,153,2,-1,0,unknown,1,2023-05-15
39,services,single,secondary,0,7066,1,0,cellular,667,3,357,3,other,1,2023-05-15
42,services,married,secondary,0,146,1,1,cellular,670,4,346,1,failure,1,2023-05-15
60,retired,divorced,secondary,0,496,1,0,cellular,655,2,-1,0,unknown,1,2023-05-15
56,services,single,secondary,0,-40,1,0,cellular,311,1,368,2,failure,1,2023-05-15
30,services,single,secondary,0,140,1,0,cellular,760,1,-1,0,unknown,1,2023-05-15
26,services,married,secondary,0,77,1,0,cellular,619,1,340,4,failure,1,2023-05-15
35,blue-collar,married,primary,0,22,1,0,cellular,1190,2,302,2,other,1,2023-05-15
22,blue-collar,single,secondary,0,-51,1,0,cellular,859,1,-1,0,unknown,1,2023-05-15
26,blue-collar,single,secondary,0,26,1,1,cellular,899,1,-1,0,unknown,1,2023-05-15
28,admin.,single,secondary,0,154,1,0,cellular,536,1,364,1,other,1,2023-05-15
35,admin.,divorced,secondary,0,534,0,0,cellular,669,1,312,3,failure,1,2023-05-15
35,housemaid,married,tertiary,0,1265,1,0,cellular,326,5,179,4,failure,1,2023-05-15
55,technician,married,tertiary,0,-466,1,0,cellular,901,1,-1,0,unknown,1,2023-05-15
32,services,married,secondary,0,38,1,0,cellular,744,1,-1,0,unknown,1,2023-05-15
28,management,single,secondary,0,703,1,0,cellular,485,1,88,1,other,1,2023-05-15
31,admin.,married,secondary,0,685,1,0,cellular,552,1,329,3,failure,1,2023-05-15
23,blue-collar,single,secondary,0,780,1,0,cellular,416,1,-1,0,unknown,1,2023-05-15
26,technician,single,tertiary,0,-67,1,0,cellular,637,1,-1,0,unknown,1,2023-05-15
46,blue-collar,married,primary,0,1085,1,1,cellular,523,2,353,58,other,1,2023-05-15
34,blue-collar,married,secondary,0,29,1,0,cellular,285,5,-1,0,unknown,1,2023-05-15
60,management,single,tertiary,0,560,0,0,cellular,730,5,-1,0,unknown,1,2023-05-15
28,student,single,tertiary,0,22,1,0,cellular,536,2,-1,0,unknown,1,2023-05-15
29,services,married,secondary,0,6567,1,0,cellular,792,2,298,1,failure,1,2023-05-15
39,entrepreneur,married,secondary,0,2139,1,0,cellular,576,4,371,1,failure,1,2023-05-15
54,unemployed,married,secondary,0,582,1,0,cellular,693,5,372,2,failure,1,2023-05-15
34,technician,single,secondary,0,194,1,1,cellular,1015,1,-1,0,unknown,1,2023-05-15
27,services,single,secondary,0,353,1,0,cellular,663,1,-1,0,unknown,1,2023-05-15
28,services,single,secondary,0,341,1,0,cellular,437,3,347,3,other,1,2023-05-15
39,entrepreneur,married,tertiary,1,-172,1,0,cellular,562,2,-1,0,unknown,1,2023-05-15
60,retired,divorced,secondary,0,-639,1,0,cellular,585,1,-1,0,unknown,1,2023-05-15
26,student,single,secondary,0,864,1,0,cellular,659,1,-1,0,unknown,1,2023-05-15
32,management,married,secondary,0,134,1,1,cellular,532,3,-1,0,unknown,1,2023-05-15
40,admin.,single,secondary,0,50,0,0,cellular,837,1,-1,0,unknown,1,2023-05-15
25,admin.,single,secondary,0,507,1,0,cellular,832,1,367,3,failure,1,2023-05-15
48,blue-collar,married,secondary,0,480,1,0,cellular,830,1,352,2,failure,1,2023-05-15
37,entrepreneur,single,secondary,0,-22,1,0,cellular,317,1,-1,0,unknown,1,2023-05-15
39,admin.,divorced,secondary,0,878,1,0,cellular,611,5,-1,0,unknown,1,2023-05-15
40,admin.,married,secondary,0,2574,1,0,cellular,432,1,176,1,failure,1,2023-05-15
31,management,single,tertiary,0,2734,1,0,cellular,858,3,-1,0,unknown,1,2023-05-15
42,admin.,divorced,secondary,0,241,1,0,cellular,1012,3,-1,0,unknown,1,2023-05-15
51,blue-collar,married,primary,0,129,1,0,cellular,611,2,-1,0,unknown,1,2023-05-15
28,management,single,tertiary,0,41,1,0,cellular,885,3,352,2,other,1,2023-05-15
32,management,married,tertiary,0,3387,1,0,cellular,1111,5,-1,0,unknown,1,2023-05-15
